Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,IWM,IWM,IWM,IWM,IWM,IWM,
2000-05-22,32.726261138916016,45.71875,45.71875,45.3125,45.53125,74800,IWM
2000-05-29,36.640869140625,51.1875,51.1875,46.375,46.375,130000,IWM
2000-06-05,37.468544006347656,52.34375,52.40625,50.71875,51.0625,464200,IWM
2000-06-12,36.48429870605469,50.96875,52.5,50.1875,52.5,353600,IWM
2000-06-19,36.439544677734375,50.90625,53.0,50.5,51.25,548400,IWM
2000-06-26,37.01430892944336,51.6796875,52.1875,50.71875,51.109375,1761000,IWM
2000-07-03,37.7808952331543,52.75,52.953125,51.34375,51.5625,381000,IWM
2000-07-10,38.899993896484375,54.3125,54.546875,52.71875,52.71875,500600,IWM
2000-07-17,37.266117095947266,52.03125,54.59375,52.03125,54.359375,618400,IWM
2000-07-24,35.095054626464844,49.0,52.3125,48.875,52.3125,536200,IWM
2000-07-31,35.96794128417969,50.21875,50.578125,48.6875,49.25,2473000,IWM
2000-08-07,36.61701202392578,51.125,51.28125,49.75,50.40625,379800,IWM
2000-08-14,36.9192008972168,51.546875,51.9375,50.90625,50.96875,876400,IWM
2000-08-21,37.6466064453125,52.5625,52.6875,51.375,51.875,962600,IWM
2000-08-28,38.81046676635742,54.1875,54.28125,52.5625,52.8125,1253200,IWM
2000-09-04,38.273292541503906,53.4375,54.40625,53.4375,54.1171875,670600,IWM
2000-09-11,37.89280319213867,52.90625,54.109375,52.8125,53.7109375,669800,IWM
2000-09-18,36.9527587890625,51.59375,53.140625,50.0,53.140625,631600,IWM
2000-09-25,37.235660552978516,51.8125,52.1953125,50.5,52.1796875,474000,IWM
2000-10-02,35.102134704589844,48.84375,52.203125,48.78125,52.203125,1014800,IWM
2000-10-09,34.316123962402344,47.75,49.0546875,45.96875,48.875,1490600,IWM
2000-10-16,34.9112548828125,48.578125,49.03125,45.625,48.0,2122800,IWM
2000-10-23,34.518245697021484,48.03125,49.53125,46.84375,48.84375,494600,IWM
2000-10-30,36.40471649169922,50.65625,50.8125,47.53125,47.9375,1322800,IWM
2000-11-06,34.49577713012695,48.0,51.09375,48.0,51.09375,778200,IWM
2000-11-13,34.608070373535156,48.15625,49.4375,46.3125,47.5,1213400,IWM
2000-11-20,33.73220443725586,46.9375,47.84375,45.46875,47.6875,369800,IWM
2000-11-27,32.74406433105469,45.5625,48.0546875,43.96875,47.90625,1457200,IWM
2000-12-04,33.53007888793945,46.65625,47.875,45.0,45.734375,1827200,IWM
2000-12-11,32.7889518737793,45.625,48.78125,45.0,47.96875,2082200,IWM
2000-12-18,33.38996887207031,46.25,46.75,43.75,45.84375,2245000,IWM
2000-12-25,34.56312561035156,47.875,49.609375,46.015625,46.25,4260000,IWM
2001-01-01,33.232017517089844,46.03125,48.75,45.71875,47.875,3005600,IWM
2001-01-08,34.92410659790039,48.375,48.7265625,45.34375,45.875,3218200,IWM
2001-01-15,35.10457992553711,48.625,50.1875,48.03125,48.25,3041800,IWM
2001-01-22,35.96186447143555,49.8125,50.40625,48.265625,48.5,5581000,IWM
2001-01-29,35.869842529296875,49.685001373291016,51.525001525878906,49.685001373291016,49.69499969482422,4459400,IWM
2001-02-05,35.59190368652344,49.29999923706055,50.900001525878906,49.125,49.5,4751800,IWM
2001-02-12,35.81208419799805,49.60499954223633,51.25,49.255001068115234,49.32500076293945,3629600,IWM
2001-02-19,34.36458206176758,47.599998474121094,50.0,46.224998474121094,49.849998474121094,1938000,IWM
2001-02-26,34.31044006347656,47.525001525878906,48.744998931884766,46.349998474121094,48.07500076293945,3240200,IWM
2001-03-05,33.8989143371582,46.95500183105469,48.599998474121094,46.95500183105469,48.0,2515800,IWM
2001-03-12,31.830059051513672,44.0,46.625,43.82500076293945,46.625,3197400,IWM
2001-03-19,31.920475006103516,44.125,45.58000183105469,41.57500076293945,44.5,3394800,IWM
2001-03-26,32.40876770019531,44.79999923706055,45.29999923706055,43.75,44.5,3701200,IWM
2001-04-02,31.251314163208008,43.20000076293945,45.0,42.125,44.775001525878906,2559000,IWM
2001-04-09,32.878990173339844,45.45000076293945,45.900001525878906,43.54999923706055,43.79999923706055,2357600,IWM
2001-04-16,33.743446350097656,46.64500045776367,48.0,44.375,45.25,2001600,IWM
2001-04-23,35.04920959472656,48.45000076293945,48.45000076293945,45.75,46.0,2996600,IWM
2001-04-30,35.4832763671875,49.04999923706055,49.29999923706055,47.73500061035156,48.82500076293945,3406000,IWM
2001-05-07,35.056434631347656,48.459999084472656,49.5,48.32500076293945,49.29999923706055,2516000,IWM
2001-05-14,36.58646774291992,50.57500076293945,50.67499923706055,48.150001525878906,48.459999084472656,1800200,IWM
2001-05-21,36.64072036743164,50.650001525878906,51.900001525878906,50.15999984741211,50.42499923706055,2811000,IWM
2001-05-28,36.26817321777344,50.1349983215332,50.75,49.150001525878906,50.75,3113200,IWM
2001-06-04,36.85776138305664,50.95000076293945,51.724998474121094,50.150001525878906,50.375,3498800,IWM
2001-06-11,35.81733703613281,49.375,51.0,48.92499923706055,50.95000076293945,3646000,IWM
2001-06-18,35.25515365600586,48.599998474121094,49.79999923706055,48.5,49.25,3760800,IWM
2001-06-25,36.95987319946289,50.95000076293945,51.20000076293945,47.92499923706055,48.849998474121094,7060000,IWM
2001-07-02,34.783634185791016,47.95000076293945,50.79999923706055,47.775001525878906,50.79999923706055,4665000,IWM
2001-07-09,35.472782135009766,48.900001525878906,49.07500076293945,46.744998931884766,48.125,4269800,IWM
2001-07-16,35.182613372802734,48.5,49.084999084472656,47.95000076293945,48.849998474121094,3044000,IWM
2001-07-23,35.00125503540039,48.25,48.82500076293945,46.900001525878906,48.82500076293945,3858800,IWM
2001-07-30,35.237022399902344,48.57500076293945,49.25,47.849998474121094,48.45000076293945,2325200,IWM
2001-08-06,34.31209945678711,47.29999923706055,48.5,46.724998474121094,48.5,2751200,IWM
2001-08-13,34.34836959838867,47.349998474121094,48.25,47.25,47.57500076293945,11205600,IWM
2001-08-20,34.85616683959961,48.04999923706055,48.04999923706055,46.88999938964844,47.29999923706055,7901000,IWM
2001-08-27,34.05458068847656,46.94499969482422,48.224998474121094,46.30500030517578,48.04999923706055,3842400,IWM
2001-09-03,32.11045455932617,44.26499938964844,47.244998931884766,44.084999084472656,46.849998474121094,6522200,IWM
2001-09-10,31.863832473754883,43.92499923706055,44.29999923706055,43.54999923706055,43.92499923706055,4777800,IWM
2001-09-17,27.442440032958984,37.83000183105469,42.494998931884766,36.75,41.0,9021400,IWM
2001-09-24,29.0891170501709,40.099998474121094,40.38999938964844,38.25,38.25,7762200,IWM
2001-10-01,29.959617614746094,41.29999923706055,41.970001220703125,39.025001525878906,40.099998474121094,6304400,IWM
2001-10-08,30.972675323486328,42.540000915527344,43.20000076293945,40.5,40.75,4101000,IWM
2001-10-15,30.797914505004883,42.29999923706055,43.724998474121094,41.650001525878906,42.375,3843000,IWM
2001-10-22,31.762651443481445,43.625,43.82500076293945,42.0,42.375,3895400,IWM
2001-10-29,31.307573318481445,43.0,43.5099983215332,41.67499923706055,43.505001068115234,4090400,IWM
2001-11-05,31.817256927490234,43.70000076293945,44.45000076293945,43.25,43.599998474121094,3465600,IWM
2001-11-12,32.760108947753906,44.994998931884766,45.20000076293945,42.529998779296875,43.349998474121094,1744600,IWM
2001-11-19,33.30255126953125,45.7400016784668,45.82500076293945,44.68000030517578,45.07500076293945,1382600,IWM
2001-11-26,33.346229553222656,45.79999923706055,46.349998474121094,45.025001525878906,45.7400016784668,2858600,IWM
2001-12-03,34.864280700683594,47.8849983215332,48.25,45.29999923706055,45.45000076293945,2756400,IWM
2001-12-10,34.18352127075195,46.95000076293945,48.09000015258789,46.3650016784668,47.875,3296800,IWM
2001-12-17,35.12266540527344,48.099998474121094,48.32500076293945,46.83000183105469,46.83000183105469,11237600,IWM
2001-12-24,35.779842376708984,49.0,49.26499938964844,48.10499954223633,48.224998474121094,5004800,IWM
2001-12-31,36.30925369262695,49.724998474121094,49.91999816894531,47.63999938964844,49.125,6471800,IWM
2002-01-07,35.560791015625,48.70000076293945,50.064998626708984,48.54999923706055,49.67499923706055,4442200,IWM
2002-01-14,34.282928466796875,46.95000076293945,48.630001068115234,46.900001525878906,48.630001068115234,8138200,IWM
2002-01-21,34.7867546081543,47.63999938964844,47.88999938964844,46.400001525878906,47.375,4811000,IWM
2002-01-28,34.92189025878906,47.82500076293945,48.185001373291016,46.5,47.79999923706055,6829600,IWM
2002-02-04,34.027366638183594,46.599998474121094,47.70500183105469,45.375,47.625,9576800,IWM
2002-02-11,34.08578109741211,46.68000030517578,47.59000015258789,46.375,46.400001525878906,4591200,IWM
2002-02-18,33.863059997558594,46.375,46.54999923706055,45.38999938964844,46.25,4397000,IWM
2002-02-25,34.867095947265625,47.75,47.75,46.17499923706055,46.375,5893800,IWM
2002-03-04,36.283687591552734,49.689998626708984,49.880001068115234,47.625,47.75,5983200,IWM
2002-03-11,36.27859115600586,49.625,49.9900016784668,48.755001068115234,49.689998626708984,6326800,IWM
2002-03-18,36.4796257019043,49.900001525878906,50.55500030517578,49.42499923706055,49.744998931884766,5768000,IWM
2002-03-25,36.58928298950195,50.04999923706055,50.71500015258789,49.224998474121094,50.025001525878906,5476600,IWM
2002-04-01,36.2237548828125,49.54999923706055,50.415000915527344,49.17499923706055,50.04999923706055,16166800,IWM
2002-04-08,37.46654510498047,51.25,51.25,49.0,49.005001068115234,8683800,IWM
2002-04-15,37.61274719238281,51.45000076293945,52.375,50.790000915527344,51.5,14158800,IWM
2002-04-22,36.322452545166016,49.685001373291016,51.44499969482422,49.685001373291016,51.400001525878906,7989600,IWM
2002-04-29,37.247215270996094,50.95000076293945,51.29999923706055,49.54999923706055,50.0,8854000,IWM
2002-05-06,35.86918640136719,49.064998626708984,51.15999984741211,48.95000076293945,50.994998931884766,9750000,IWM
2002-05-13,37.06446838378906,50.70000076293945,51.40999984741211,49.0,49.07500076293945,16582200,IWM
2002-05-20,35.95692825317383,49.185001373291016,50.625,48.67499923706055,50.625,10704800,IWM
2002-05-27,35.27339172363281,48.25,49.400001525878906,48.02000045776367,49.400001525878906,14591400,IWM
2002-06-03,34.21334457397461,46.79999923706055,48.474998474121094,45.60499954223633,48.474998474121094,13409400,IWM
2002-06-10,33.44573974609375,45.75,47.224998474121094,44.255001068115234,46.900001525878906,14277600,IWM
2002-06-17,33.57121276855469,45.79999923706055,47.275001525878906,45.599998474121094,45.875,9429000,IWM
2002-06-24,33.223018646240234,45.32500076293945,46.32500076293945,43.95000076293945,45.625,18829800,IWM
2002-07-01,32.222503662109375,43.959999084472656,45.814998626708984,42.0,45.45000076293945,7537200,IWM
2002-07-08,30.071157455444336,41.025001525878906,44.119998931884766,40.54999923706055,43.875,12700400,IWM
2002-07-15,28.311962127685547,38.625,41.5,38.32500076293945,40.95000076293945,13648200,IWM
2002-07-22,28.07373046875,38.29999923706055,38.89500045776367,34.75,38.29999923706055,21871200,IWM
2002-07-29,27.476356506347656,37.48500061035156,40.21500015258789,37.43000030517578,39.150001525878906,12267000,IWM
2002-08-05,28.224002838134766,38.505001068115234,39.095001220703125,36.48500061035156,37.48500061035156,12856600,IWM
2002-08-12,28.934999465942383,39.474998474121094,39.665000915527344,37.07500076293945,38.25,16088400,IWM
2002-08-19,29.19155502319336,39.82500076293945,41.125,39.525001525878906,39.70500183105469,13417200,IWM
2002-08-26,28.60515594482422,39.025001525878906,40.89500045776367,38.42499923706055,40.0,11528200,IWM
2002-09-02,28.696788787841797,39.150001525878906,39.20000076293945,37.58000183105469,38.32500076293945,9715400,IWM
2002-09-09,28.47688102722168,38.849998474121094,40.0,38.125,39.04999923706055,9313200,IWM
2002-09-16,26.880374908447266,36.54999923706055,38.880001068115234,36.29999923706055,38.79999923706055,8976600,IWM
2002-09-23,26.4942626953125,36.025001525878906,37.064998626708984,35.25,36.29999923706055,14819000,IWM
2002-09-30,25.48302459716797,34.650001525878906,36.92499923706055,34.42499923706055,35.650001525878906,15712200,IWM
2002-10-07,25.26239585876465,34.349998474121094,34.79999923706055,32.29999923706055,34.474998474121094,24806200,IWM
2002-10-14,26.622962951660156,36.20000076293945,36.36000061035156,34.04999923706055,34.04999923706055,19469000,IWM
2002-10-21,27.37311553955078,37.220001220703125,37.220001220703125,35.79999923706055,35.900001525878906,20630800,IWM
2002-10-28,28.038686752319336,38.125,38.224998474121094,36.09000015258789,37.70000076293945,20864200,IWM
2002-11-04,27.74449920654297,37.724998474121094,39.25,37.66999816894531,38.69499969482422,16063600,IWM
2002-11-11,28.240930557250977,38.400001525878906,39.88999938964844,36.790000915527344,37.724998474121094,11288600,IWM
2002-11-18,29.424970626831055,40.0099983215332,40.06999969482422,37.7599983215332,38.875,14805600,IWM
2002-11-25,29.715482711791992,40.404998779296875,41.1150016784668,39.599998474121094,40.0,8253400,IWM
2002-12-02,29.10874366760254,39.58000183105469,41.380001068115234,38.92499923706055,41.25,12316600,IWM
2002-12-09,28.332855224609375,38.525001525878906,39.95000076293945,38.45000076293945,39.26499938964844,11862000,IWM
2002-12-16,28.46246910095215,38.51499938964844,39.27000045776367,37.86000061035156,38.650001525878906,16098600,IWM
2002-12-23,28.133607864379883,38.06999969482422,39.244998931884766,38.06999969482422,38.45000076293945,5993200,IWM
2002-12-30,28.735902786254883,38.8849983215332,39.04999923706055,37.650001525878906,38.150001525878906,16155600,IWM
2003-01-06,29.116472244262695,39.400001525878906,39.625,38.599998474121094,38.8849983215332,15721400,IWM
2003-01-13,28.547443389892578,38.630001068115234,39.814998626708984,38.45000076293945,39.65999984741211,10446600,IWM
2003-01-20,27.483295440673828,37.189998626708984,38.77000045776367,37.189998626708984,38.70000076293945,11171200,IWM
2003-01-27,27.431556701660156,37.119998931884766,37.404998779296875,36.2400016784668,37.0,19192800,IWM
2003-02-03,26.352636337280273,35.65999984741211,37.2400016784668,35.63999938964844,37.20000076293945,25320800,IWM
2003-02-10,26.34522819519043,35.650001525878906,36.224998474121094,34.970001220703125,35.70000076293945,18816800,IWM
2003-02-17,26.72213363647461,36.15999984741211,36.404998779296875,35.57500076293945,35.92499923706055,11521800,IWM
2003-02-24,26.607589721679688,36.005001068115234,36.27000045776367,35.17499923706055,36.095001220703125,11445400,IWM
2003-03-03,26.031158447265625,35.224998474121094,36.375,34.7599983215332,36.25,11186600,IWM
2003-03-10,26.238582611083984,35.42499923706055,35.630001068115234,34.1150016784668,34.994998931884766,16258400,IWM
2003-03-17,27.690309524536133,37.3849983215332,37.5,35.09000015258789,35.275001525878906,21460000,IWM
2003-03-24,27.219980239868164,36.75,37.125,36.29999923706055,36.849998474121094,14959600,IWM
2003-03-31,27.601421356201172,37.26499938964844,37.70000076293945,35.974998474121094,36.32500076293945,11147600,IWM
2003-04-07,27.34589958190918,36.91999816894531,38.220001220703125,36.8849983215332,38.07500076293945,12921200,IWM
2003-04-14,28.27545166015625,38.17499923706055,38.32500076293945,37.0099983215332,37.0099983215332,8434000,IWM
2003-04-21,28.608755111694336,38.625,39.41999816894531,38.09000015258789,38.2400016784668,9568000,IWM
2003-04-28,30.108625411987305,40.650001525878906,40.67499923706055,38.775001525878906,38.900001525878906,13412200,IWM
2003-05-05,30.530824661254883,41.220001220703125,41.28499984741211,40.53499984741211,40.76499938964844,16816200,IWM
2003-05-12,30.76412010192871,41.53499984741211,42.3650016784668,41.150001525878906,41.18000030517578,13551600,IWM
2003-05-19,30.88634490966797,41.70000076293945,41.82500076293945,40.43000030517578,41.29999923706055,15900800,IWM
2003-05-26,32.60102844238281,44.01499938964844,44.07500076293945,41.6349983215332,41.6349983215332,15828600,IWM
2003-06-02,33.47873306274414,45.20000076293945,46.540000915527344,44.0,44.375,18632400,IWM
2003-06-09,33.1972770690918,44.81999969482422,45.80500030517578,44.34000015258789,45.099998474121094,14630200,IWM
2003-06-16,33.114566802978516,44.6349983215332,45.91999816894531,44.625,45.099998474121094,15538000,IWM
2003-06-23,33.081199645996094,44.59000015258789,45.44499969482422,43.4900016784668,44.67499923706055,24454000,IWM
2003-06-30,33.741477966308594,45.47999954223633,45.875,43.875,44.845001220703125,20409000,IWM
2003-07-07,35.10287094116211,47.314998626708984,47.70000076293945,45.92499923706055,45.92499923706055,20997200,IWM
